EntryID,roothog_id,taxonomyID,umap_x,umap_y
Q00245,802052,559292,11.176108,-0.4819948
Q874R1,802052,284812,10.823255,-0.5831691
Q9GPR7,802052,44689,11.15784,-0.49576804
O00212,802052,9606,10.9404125,-0.5308954
P60953,802052,9606,9.221078,-0.62150544
Q0PZE6,802052,3635,10.392747,-0.65534824
E9RB80,802052,330879,11.083465,-0.5440983
Q38902,802052,3702,9.901636,-0.6540286
G5EAY4,802052,227321,9.345136,-0.66050184
Q6FQ78,802052,284593,9.682483,-0.5400874
P34149,802052,44689,9.88816,-0.63036305
Q38937,802052,3702,9.850184,-0.6898828
Q09914,802052,284812,9.488878,-0.530902
Q03206,802052,6239,8.591277,-0.62106043
