EntryID,taxonomyID,taxon_name,umap_x,umap_y,kmeans_cluster
Q5AND4,237561,C. albicans,10.858545,11.986445,2
Q9UW13,237561,C. albicans,9.690765,8.959726,13
A0A1D8PL65,237561,C. albicans,10.754184,3.692872,14
A0A1D8PJX3,237561,C. albicans,8.855845,10.902274,14
A0A1D8PQJ5,237561,C. albicans,11.461789,1.9811951,19
Q5A7K3,237561,C. albicans,10.152432,11.002704,14
A0A1D8PNY6,237561,C. albicans,13.989786,-0.44789797,11
A0A1D8PSW8,237561,C. albicans,9.864841,10.49457,12
Q59VM4,237561,C. albicans,10.010044,8.0956745,5
O43133,237561,C. albicans,10.522589,11.903297,2
A0A1D8PDR1,237561,C. albicans,9.854567,10.314676,12
A0A1D8PHJ7,237561,C. albicans,11.445931,3.0110726,16
A0A1D8PHP8,237561,C. albicans,11.282102,3.4414852,16
A0A1D8PSW6,237561,C. albicans,9.803951,15.24575,3
A0A1D8PCD3,237561,C. albicans,10.639921,11.828769,2
Q5A687,237561,C. albicans,6.6346807,5.3457136,8
A0A1D8PH22,237561,C. albicans,9.870911,9.797071,12
A0A1D8PHQ6,237561,C. albicans,10.614556,14.180258,3
A0A1D8PN01,237561,C. albicans,9.711371,10.442903,12
O13289,237561,C. albicans,7.362127,10.060416,7
A0A1D8PJ02,237561,C. albicans,9.595058,9.177481,12
Q5AJC0,237561,C. albicans,6.176111,5.8462954,8
A0A1D8PGP2,237561,C. albicans,13.662092,11.455688,2
Q5A4H5,237561,C. albicans,10.011008,8.049733,5
Q5AEL8,237561,C. albicans,10.529195,13.506908,3
Q5AK08,237561,C. albicans,9.744916,9.326134,12
Q59ZI9,237561,C. albicans,13.583793,9.628982,3
A0A1D8PU36,237561,C. albicans,9.649495,9.058643,14
A0A1D8PT88,237561,C. albicans,10.144288,9.446335,12
A0A1D8PU48,237561,C. albicans,8.725289,8.489939,13
Q5AHG6,237561,C. albicans,12.733987,9.254467,6
A0A1D8PKU7,237561,C. albicans,10.298458,10.749471,14
Q5ACV4,237561,C. albicans,9.617042,10.193888,14
A0A1D8PQG5,237561,C. albicans,9.810333,8.338885,12
A0A1D8PFF9,237561,C. albicans,11.760139,12.78075,2
Q5A873,237561,C. albicans,9.2505665,10.07821,12
Q59UR3,237561,C. albicans,10.030889,9.811392,14
Q59SU1,237561,C. albicans,6.0803046,5.8132615,8
Q5AD13,237561,C. albicans,9.542193,8.345912,13
P43094,237561,C. albicans,6.0097594,5.68147,8
Q5AME8,237561,C. albicans,9.902906,9.9185295,12
A0A1D8PFE0,237561,C. albicans,9.613253,8.950603,12
Q96VB9,237561,C. albicans,9.532651,13.123085,3
A0A1D8PNI0,237561,C. albicans,13.005017,13.093928,15
A0A1D8PUC0,237561,C. albicans,9.810843,8.269044,15
Q5APU2,237561,C. albicans,10.010895,8.252557,5
A0A1D8PH11,237561,C. albicans,13.361544,7.641816,6
A0A1D8PTU3,237561,C. albicans,10.677334,10.524458,15
P79023,237561,C. albicans,9.717432,14.839075,3
A0A1D8PMP1,237561,C. albicans,10.016463,13.839484,2
A0A1D8PEV5,237561,C. albicans,9.702043,10.78165,14
A0A1D8PHL8,237561,C. albicans,9.3568535,14.694793,3
A0A1D8PL78,237561,C. albicans,8.000682,8.179526,13
A0A1D8PMC4,237561,C. albicans,9.492725,8.305109,13
Q5AFB7,237561,C. albicans,9.872043,10.627105,14
A0A1D8PIK8,237561,C. albicans,8.828544,9.439956,7
A0A1D8PLB6,237561,C. albicans,9.97257,9.347582,12
Q5AH74,237561,C. albicans,11.136931,3.1577554,16
A0A1D8PEG3,237561,C. albicans,9.390951,8.92535,12
A0A1D8PTW0,237561,C. albicans,11.311191,7.945329,9
Q59Q40,237561,C. albicans,11.226486,3.477735,16
Q59KP9,237561,C. albicans,9.116311,8.614511,13
Q5AAI8,237561,C. albicans,10.535717,10.495683,15
A0A1D8PKY1,237561,C. albicans,10.721087,3.4514437,6
Q59YT1,237561,C. albicans,11.417276,2.191914,19
A0A1D8PFV2,237561,C. albicans,11.402905,2.8808665,16
A0A1D8PND0,237561,C. albicans,10.0528145,12.210689,6
A0A1D8PGL8,237561,C. albicans,10.777824,3.5579255,6
Q9HFQ7,237561,C. albicans,10.950223,9.660296,9
A0A1D8PMD1,237561,C. albicans,10.179409,8.022942,5
Q59QC7,237561,C. albicans,9.855333,8.953335,5
Q5A213,237561,C. albicans,13.611367,11.393806,6
A0A1D8PK89,237561,C. albicans,11.628077,2.1419587,19
A0A1D8PCM0,237561,C. albicans,6.3685317,14.497353,18
P82610,237561,C. albicans,9.211202,13.863702,2
A0A1D8PE76,237561,C. albicans,11.286503,5.973158,4
A0A1D8PEI6,237561,C. albicans,9.982943,13.652608,2
Q59VZ0,237561,C. albicans,11.45531,1.995938,19
A0A1D8PFV1,237561,C. albicans,8.374621,11.839221,15
Q5A5B4,237561,C. albicans,9.731684,8.480411,13
Q5A4H9,237561,C. albicans,9.888698,9.498507,12
P46592,237561,C. albicans,6.603478,5.2751555,8
A0A1D8PGP6,237561,C. albicans,10.83206,11.416169,2
A0A1D8PNL1,237561,C. albicans,10.145767,8.054309,5
Q5ADX1,237561,C. albicans,11.042602,2.725109,19
A0A1D8PES2,237561,C. albicans,8.277322,10.710841,15
Q5AGV0,237561,C. albicans,9.961323,8.1847105,12
A0A1D8PE35,237561,C. albicans,9.989277,8.147892,5
Q5A6P6,237561,C. albicans,11.40105,2.151637,19
Q5ADN2,237561,C. albicans,10.495423,12.414959,2
Q59LZ9,237561,C. albicans,9.158489,8.705051,13
A0A1D8PCF5,237561,C. albicans,9.244858,9.101273,7
A0A1D8PTJ4,237561,C. albicans,8.706361,14.486804,0
Q9UW24,237561,C. albicans,10.151379,10.39637,14
A0A1D8PTV3,237561,C. albicans,11.145377,3.5309434,8
P42800,237561,C. albicans,7.342514,11.0355835,2
Q59S57,237561,C. albicans,9.533531,10.412671,12
A0A1D8PFF4,237561,C. albicans,9.582461,10.16662,15
Q59QB8,237561,C. albicans,10.285188,10.053237,15
Q59PU4,237561,C. albicans,6.6973467,5.318975,8
A0A1D8PJF1,237561,C. albicans,9.89193,10.946915,2
Q59VP0,237561,C. albicans,6.712768,5.285018,16
A0A1D8PDB5,237561,C. albicans,11.425129,2.3777823,19
Q59UY6,237561,C. albicans,6.0975456,5.1879683,8
Q59VM7,237561,C. albicans,9.73617,10.612414,14
A0A1D8PQL0,237561,C. albicans,11.433469,2.146301,19
Q5AK46,237561,C. albicans,10.067938,14.345536,3
Q5A3P6,237561,C. albicans,9.813121,8.693992,12
A0A1D8PQV0,237561,C. albicans,9.470843,9.29913,12
Q5AEH7,237561,C. albicans,10.534752,9.778599,15
A0A1D8PH80,237561,C. albicans,9.451127,8.165253,13
A0A1D8PKA5,237561,C. albicans,11.300628,3.3931696,16
A0A1D8PI15,237561,C. albicans,7.1333656,10.290394,7
A0A1D8PI76,237561,C. albicans,11.444814,3.3963213,16
Q5AG51,237561,C. albicans,11.795183,6.6381464,5
A0A1D8PS12,237561,C. albicans,9.808999,13.587534,2
P0C075,237561,C. albicans,10.97164,11.234343,2
A0A1D8PP08,237561,C. albicans,10.175251,13.181676,2
Q59WB3,237561,C. albicans,11.556688,2.185359,19
A0A1D8PG44,237561,C. albicans,7.273655,10.933747,7
A0A1D8PCY4,237561,C. albicans,6.2676296,5.9719505,8
Q5ACW8,237561,C. albicans,13.529796,11.312458,14
Q5A6T5,237561,C. albicans,10.143459,8.574609,12
A0A1D8PNB5,237561,C. albicans,10.030773,9.790292,12
A0A1D8PPX8,237561,C. albicans,12.975113,13.081742,15
Q5ADM4,237561,C. albicans,9.964479,8.149203,5
A0A1D8PMS5,237561,C. albicans,9.330933,8.050031,13
A0A1D8PCN8,237561,C. albicans,9.905016,9.694722,12
A0A1D8PPN1,237561,C. albicans,9.941155,8.167749,13
Q5A7M3,237561,C. albicans,10.224762,13.703357,3
Q9UW23,237561,C. albicans,9.582258,8.899316,13
Q5A388,237561,C. albicans,9.990153,10.450932,6
A0A1D8PRQ1,237561,C. albicans,9.68214,13.744486,3
Q5A2V2,237561,C. albicans,9.575784,10.245009,14
Q5AG89,237561,C. albicans,9.304254,14.6073675,3
A0A1D8PGF0,237561,C. albicans,6.290033,5.195746,8
A0A1D8PCN0,237561,C. albicans,9.777655,14.53092,3
Q59SU5,237561,C. albicans,7.8926444,11.883817,15
Q59M00,237561,C. albicans,11.4828205,3.3374357,16
A0A1D8PK74,237561,C. albicans,9.754234,9.119846,12
P0CY35,237561,C. albicans,8.882303,13.532232,2
A0A1D8PQP7,237561,C. albicans,10.254178,10.508929,15
A0A1D8PP98,237561,C. albicans,6.045046,8.828817,10
A0A1D8PCM2,237561,C. albicans,9.506144,13.719761,2
Q9P8E3,237561,C. albicans,11.74261,3.0972161,16
Q59P58,237561,C. albicans,9.302248,7.8338327,13
A0A1D8PI26,237561,C. albicans,10.46369,7.8296976,9
A0A1D8PP94,237561,C. albicans,13.599586,11.396131,14
Q59VF4,237561,C. albicans,10.480784,11.689364,2
A0A1D8PSE7,237561,C. albicans,10.445768,14.235079,3
A0A1D8PKB6,237561,C. albicans,9.36361,8.796965,8
A0A1D8PG37,237561,C. albicans,9.872463,13.714645,3
Q59UQ6,237561,C. albicans,10.217356,9.952796,12
A0A1D8PT60,237561,C. albicans,13.890457,11.527219,6
Q5A9X7,237561,C. albicans,9.822461,10.280923,12
Q5AAV6,237561,C. albicans,9.634246,9.109014,12
A0A1D8PGL1,237561,C. albicans,9.714085,10.868653,16
Q5ACV9,237561,C. albicans,7.7493477,7.150262,14
O93852,237561,C. albicans,9.725854,13.450293,2
Q5AK66,237561,C. albicans,9.81687,10.425896,14
P83774,237561,C. albicans,13.97962,11.485961,3
Q5A741,237561,C. albicans,11.49138,3.0811868,16
Q3MNT0,237561,C. albicans,8.455345,14.808532,0
Q5A6B6,237561,C. albicans,10.408837,11.262527,6
Q5AIA2,237561,C. albicans,9.826189,14.081851,3
Q5AB97,237561,C. albicans,10.145142,11.344185,14
A0A1D8PS27,237561,C. albicans,11.4515085,2.2209036,19
A0A1D8PFN2,237561,C. albicans,10.232297,7.940558,5
Q5A8J5,237561,C. albicans,11.461674,2.00138,19
A0A1D8PTL7,237561,C. albicans,10.844012,3.6458325,6
A0A1D8PGN7,237561,C. albicans,9.482571,13.021968,2
Q5ADQ8,237561,C. albicans,9.891516,10.567545,12
Q92206,237561,C. albicans,9.704451,13.403814,2
Q5AHH4,237561,C. albicans,10.315424,10.131859,15
Q5A6M6,237561,C. albicans,11.578549,11.571401,2
Q04782,237561,C. albicans,10.400908,13.453517,2
Q59WF4,237561,C. albicans,6.637385,5.3449526,8
Q5A762,237561,C. albicans,4.4756465,-0.21488342,1
Q59VQ3,237561,C. albicans,8.186653,8.946606,7
Q92410,237561,C. albicans,9.666099,14.674304,3
A0A1D8PMU9,237561,C. albicans,9.823753,10.70818,14
A0A1D8PTS0,237561,C. albicans,10.949752,9.745229,9
A0A1D8PP13,237561,C. albicans,10.171713,9.723487,6
Q59PA3,237561,C. albicans,9.063163,11.02547,2
Q5AH24,237561,C. albicans,10.163436,8.0152235,5
Q5A849,237561,C. albicans,11.732259,11.56482,3
A0A1D8PNM8,237561,C. albicans,7.299539,4.2686663,1
A0A1D8PJA6,237561,C. albicans,9.848997,13.599312,2
A0A1D8PKH9,237561,C. albicans,11.423775,2.1605062,19
Q59XM1,237561,C. albicans,10.019674,9.833708,12
Q5A432,237561,C. albicans,9.968063,8.028313,5
A0A1D8PEI4,237561,C. albicans,7.0096116,4.8005695,8
A0A1D8PC43,237561,C. albicans,9.942061,13.546457,3
Q5AHD6,237561,C. albicans,6.698937,5.4852347,14
Q5AKY0,237561,C. albicans,9.984984,8.055082,13
P46593,237561,C. albicans,9.456227,6.895168,9
A0A1D8PMP0,237561,C. albicans,9.759976,14.319183,3
Q5A3Z6,237561,C. albicans,11.399588,3.1785347,16
Q5A786,237561,C. albicans,11.343047,11.775596,0
A0A1D8PCC3,237561,C. albicans,11.682048,10.033254,14
A0A1D8PM53,237561,C. albicans,8.546814,7.8065333,15
Q5A310,237561,C. albicans,10.144428,10.398732,15
Q5A1N6,237561,C. albicans,9.766229,9.421186,12
A0A1D8PQ07,237561,C. albicans,10.103692,14.199358,3
A0A1D8PQI2,237561,C. albicans,6.4854364,6.2651896,13
Q59XX2,237561,C. albicans,6.1363883,5.791268,8
A0A1D8PHX3,237561,C. albicans,9.976894,10.198285,14
A0A1D8PSW2,237561,C. albicans,9.771768,14.425354,3
A0A1D8PNH8,237561,C. albicans,10.145765,11.52316,2
A0A1D8PSE1,237561,C. albicans,15.341665,11.231954,3
Q5ANN8,237561,C. albicans,6.359777,5.2788663,8
A0A1D8PUA1,237561,C. albicans,10.155248,13.515138,2
A0A1D8PIM6,237561,C. albicans,10.146366,8.721778,12
A0A1D8PS45,237561,C. albicans,10.547706,14.9628,3
A0A1D8PSD7,237561,C. albicans,10.081277,12.937797,2
Q59YG5,237561,C. albicans,8.619087,10.96167,16
Q5A2U9,237561,C. albicans,9.743487,10.370014,14
Q5A4M9,237561,C. albicans,6.708063,8.743995,10
A0A1D8PIH2,237561,C. albicans,11.476174,2.3062942,16
Q59WT3,237561,C. albicans,11.6121235,3.6853533,16
Q5AG77,237561,C. albicans,11.552766,2.1708221,19
P83781,237561,C. albicans,12.255527,11.951836,3
A0A1D8PN91,237561,C. albicans,10.035695,8.190336,5
Q5AJ65,237561,C. albicans,7.082893,4.5910897,8
A0A1D8PMH8,237561,C. albicans,9.361333,13.7751255,2
A0A1D8PSQ3,237561,C. albicans,9.655668,11.901873,6
Q5A5U4,237561,C. albicans,6.367472,6.0673227,8
A0A1D8PS56,237561,C. albicans,9.651899,14.268373,3
P0CY31,237561,C. albicans,14.129033,18.280552,11
Q5ABB1,237561,C. albicans,9.274308,12.98808,3
A0A1D8PI78,237561,C. albicans,8.498095,10.95206,19
Q5AJC1,237561,C. albicans,9.985948,9.917623,12
A0A1D8PTR4,237561,C. albicans,6.898034,10.343004,7
A0A1D8PNZ7,237561,C. albicans,9.362592,15.243237,3
A0A1D8PF53,237561,C. albicans,12.096423,12.370232,11
A0A1D8PHW6,237561,C. albicans,9.644099,9.053434,14
P0CY29,237561,C. albicans,6.0039325,5.7069407,8
A0A1D8PK25,237561,C. albicans,13.014703,13.068847,15
P53698,237561,C. albicans,8.196374,13.381186,3
Q59VW7,237561,C. albicans,9.068688,10.796297,14
A0A1D8PE85,237561,C. albicans,10.030019,9.287678,15
P83783,237561,C. albicans,9.028083,13.63652,2
Q5ALL8,237561,C. albicans,11.381156,11.57402,2
Q5AKX6,237561,C. albicans,9.9759865,8.085795,5
Q5A1Z4,237561,C. albicans,11.599097,2.864231,19
Q5ADP3,237561,C. albicans,10.439734,7.953622,9
A0A1D8PSM7,237561,C. albicans,10.210481,9.225458,15
Q59Z14,237561,C. albicans,10.389811,10.966901,2
Q59SS4,237561,C. albicans,6.894499,17.106646,0
Q59ZE0,237561,C. albicans,8.845053,10.748658,15
Q59QH2,237561,C. albicans,9.68593,14.586852,3
A0A1D8PSH4,237561,C. albicans,10.926931,8.033121,15
A0A1D8PHN5,237561,C. albicans,11.185526,3.4799752,16
A0A1D8PTY4,237561,C. albicans,11.153039,7.943872,9
Q59U06,237561,C. albicans,10.418758,10.972891,6
A0A1D8PPT5,237561,C. albicans,7.0175853,10.105406,7
Q5A8K2,237561,C. albicans,9.862649,13.5852375,2
A0A1D8PPA5,237561,C. albicans,7.8831825,9.709904,7
A0A1D8PQ19,237561,C. albicans,6.624294,5.5913405,12
Q5A650,237561,C. albicans,10.563978,14.917728,11
Q5A7R0,237561,C. albicans,9.926637,8.767768,12
Q5A7N6,237561,C. albicans,9.68463,8.616704,13
A0A1D8PHX1,237561,C. albicans,11.397284,3.394136,16
A0A1D8PGA8,237561,C. albicans,10.233997,13.631131,3
A0A1D8PG16,237561,C. albicans,6.9384937,10.379088,7
A0A1D8PH51,237561,C. albicans,6.642606,5.280006,8
A0A1D8PFE8,237561,C. albicans,10.684457,10.8231325,2
A0A1D8PRQ6,237561,C. albicans,7.5003033,4.8788047,11
Q5ANB1,237561,C. albicans,10.179836,8.017016,5
Q5A5R4,237561,C. albicans,9.767087,15.622196,3
Q5ALY5,237561,C. albicans,9.503685,8.466015,13
A0A1D8PSF9,237561,C. albicans,8.492202,8.514347,13
A0A1D8PRE4,237561,C. albicans,9.882942,9.550575,12
Q5AK53,237561,C. albicans,9.99235,13.61081,2
A0A1D8PHT4,237561,C. albicans,9.5895605,9.83884,14
Q5AP90,237561,C. albicans,6.6136007,5.3460884,8
A0A1D8PL01,237561,C. albicans,11.418312,3.4025514,16
Q59MW1,237561,C. albicans,9.985475,10.4909,14
Q59MV9,237561,C. albicans,9.600805,14.163376,3
O42654,284812,S. pombe,7.179985,9.461602,7
O13705,284812,S. pombe,10.230085,11.019146,14
Q0E7J8,284812,S. pombe,7.0739336,9.63807,7
O42846,284812,S. pombe,8.877782,11.913759,2
Q9P7G6,284812,S. pombe,9.439665,8.154671,13
Q10087,284812,S. pombe,11.542409,2.1952624,19
Q96WV5,284812,S. pombe,13.828961,9.680937,11
Q10348,284812,S. pombe,9.786699,13.270133,2
O42869,284812,S. pombe,10.014057,9.2739105,13
O74493,284812,S. pombe,6.0379453,5.1276503,8
O42667,284812,S. pombe,10.020138,8.627781,13
P36602,284812,S. pombe,8.63861,13.8717,2
O94432,284812,S. pombe,11.547292,7.6636333,9
Q10164,284812,S. pombe,8.716162,13.786397,3
P78926,284812,S. pombe,9.353494,7.8541665,13
Q9UT19,284812,S. pombe,9.147855,13.921566,2
O13641,284812,S. pombe,10.100081,11.910678,2
P87236,284812,S. pombe,8.507611,8.745626,13
P28748,284812,S. pombe,12.841393,10.322957,6
Q09724,284812,S. pombe,10.289312,11.324057,2
Q9P7A1,284812,S. pombe,10.720027,11.99632,2
O94531,284812,S. pombe,12.968366,13.110576,15
Q9P382,284812,S. pombe,10.262872,10.626189,14
O14326,284812,S. pombe,11.424396,10.7057085,6
Q9USS7,284812,S. pombe,10.844206,12.146092,2
Q09677,284812,S. pombe,9.213661,14.39518,3
P87127,284812,S. pombe,8.341031,10.00065,7
Q9Y7J3,284812,S. pombe,10.951713,12.716638,2
O14180,284812,S. pombe,9.802771,11.57304,2
O74860,284812,S. pombe,10.325965,13.254962,2
O74904,284812,S. pombe,8.101391,11.759258,15
Q10309,284812,S. pombe,12.903808,3.8188593,2
P78759,284812,S. pombe,9.893227,10.290532,14
P41878,284812,S. pombe,10.622201,11.344799,2
O14131,284812,S. pombe,9.442724,12.862123,2
O13947,284812,S. pombe,10.197355,13.206485,2
O14055,284812,S. pombe,9.990639,13.845875,3
Q09684,284812,S. pombe,9.569783,9.600571,14
Q9US06,284812,S. pombe,8.890775,8.630058,13
O14290,284812,S. pombe,9.745957,11.103734,15
Q9UTP4,284812,S. pombe,10.970214,10.98337,6
O94394,284812,S. pombe,13.883595,11.425216,6
O14238,284812,S. pombe,8.026127,8.835236,7
O74389,284812,S. pombe,9.538407,7.753416,13
O14116,284812,S. pombe,9.046427,4.714843,1
C6Y4C9,284812,S. pombe,10.540813,9.137375,15
O13652,284812,S. pombe,10.384753,10.444545,15
P26359,284812,S. pombe,10.604772,12.14219,2
Q92365,284812,S. pombe,7.126376,10.3283,7
P14068,284812,S. pombe,12.19378,11.66215,11
Q9HFR0,284812,S. pombe,11.811391,11.589951,3
Q09681,284812,S. pombe,6.692968,5.3359203,8
Q9UTR9,284812,S. pombe,13.786995,11.392191,14
O59731,284812,S. pombe,9.3059435,9.76106,14
O74899,284812,S. pombe,11.430555,2.1130333,19
O14192,284812,S. pombe,10.393141,13.83849,3
O74456,284812,S. pombe,13.984569,9.71937,11
O94386,284812,S. pombe,10.365702,12.198715,2
Q8WZJ7,284812,S. pombe,8.4046755,12.868474,2
O60147,284812,S. pombe,7.5429783,9.4038515,7
O42951,284812,S. pombe,9.559528,13.744049,2
Q9HDW0,284812,S. pombe,9.20204,8.374341,13
O74419,284812,S. pombe,10.070866,12.797735,2
G2TRL1,284812,S. pombe,9.543373,7.9710684,13
P87173,284812,S. pombe,10.567242,11.876588,2
O14206,284812,S. pombe,9.852974,11.545896,2
P79083,284812,S. pombe,13.940419,11.563327,11
Q10480,284812,S. pombe,10.663332,11.987075,2
O74846,284812,S. pombe,10.387088,11.071661,14
Q9C0W3,284812,S. pombe,9.134373,10.418095,14
Q9UUH1,284812,S. pombe,7.4904523,8.774972,7
O43088,284812,S. pombe,10.412791,9.400292,14
Q10181,284812,S. pombe,8.120932,9.555547,7
Q9P7M4,284812,S. pombe,8.472142,9.408112,14
Q92374,284812,S. pombe,10.777929,11.640165,2
O14327,284812,S. pombe,11.916549,8.106615,9
O74774,284812,S. pombe,10.311083,11.730515,2
O74906,284812,S. pombe,10.2654705,10.146128,14
O14280,284812,S. pombe,9.092411,14.844992,3
Q9UT07,284812,S. pombe,11.017462,12.305721,3
Q9HDZ5,284812,S. pombe,10.504824,12.952188,2
O60107,284812,S. pombe,10.361121,10.172989,14
Q9HE02,284812,S. pombe,10.864855,10.568904,2
Q1MTR7,284812,S. pombe,10.583818,13.956963,3
Q09778,284812,S. pombe,9.786647,9.549,14
Q10140,284812,S. pombe,7.6519713,9.020288,7
O14218,284812,S. pombe,9.12283,7.800618,13
O74806,284812,S. pombe,10.348349,12.142214,2
Q9P7K3,284812,S. pombe,10.459405,12.007862,2
O42906,284812,S. pombe,10.31058,11.66789,2
Q09707,284812,S. pombe,9.36773,13.707087,2
O94276,284812,S. pombe,9.093688,8.6307,13
Q09817,284812,S. pombe,11.241476,11.922887,2
O94745,284812,S. pombe,10.088621,13.707689,3
Q09719,284812,S. pombe,10.187482,10.070626,15
O14289,284812,S. pombe,9.11779,13.889562,2
Q9UQX0,284812,S. pombe,9.100726,14.1056,2
O74502,284812,S. pombe,10.477351,-0.43053558,17
O74945,284812,S. pombe,9.920317,11.716901,2
O74317,284812,S. pombe,8.973591,7.901135,13
O94363,284812,S. pombe,14.20699,18.359905,11
O43085,284812,S. pombe,8.198361,9.047329,14
O14343,284812,S. pombe,10.416543,9.782268,14
O60178,284812,S. pombe,10.32644,13.186413,2
O94451,284812,S. pombe,10.333583,8.587499,14
P78870,284812,S. pombe,10.561161,14.964294,3
O59680,284812,S. pombe,9.851146,13.862377,3
Q9P7I3,284812,S. pombe,9.360344,9.015288,14
O74339,284812,S. pombe,10.155904,12.799569,2
Q9UT04,284812,S. pombe,9.160856,7.910206,13
O74880,284812,S. pombe,10.861039,12.503852,3
O42874,284812,S. pombe,9.5462265,13.850932,2
O42917,284812,S. pombe,10.431384,11.999305,2
Q09877,284812,S. pombe,9.950979,10.872168,14
O94720,284812,S. pombe,11.047199,6.6970696,5
Q92360,284812,S. pombe,9.3219595,8.346602,13
Q9P7N9,284812,S. pombe,10.800607,12.381574,2
Q10356,284812,S. pombe,9.762251,14.242529,3
O74977,284812,S. pombe,10.441368,10.393723,15
P78953,284812,S. pombe,9.604093,8.185927,13
Q9P7J0,284812,S. pombe,6.8934197,9.727088,7
Q09871,284812,S. pombe,9.518718,8.405387,13
O74316,284812,S. pombe,9.5669,10.504566,14
Q9P6P8,284812,S. pombe,11.181829,3.3766608,16
Q9P7Z3,284812,S. pombe,10.752733,13.158328,3
O14171,284812,S. pombe,10.837445,13.170108,3
Q9UUJ9,284812,S. pombe,9.083204,13.701184,2
O13688,284812,S. pombe,8.770084,9.297454,7
Q9UT97,284812,S. pombe,5.891349,17.281706,2
P40923,284812,S. pombe,10.994804,6.997588,5
O74983,284812,S. pombe,11.77339,12.790244,2
O60128,284812,S. pombe,8.668374,12.4248495,2
O94508,284812,S. pombe,7.1861167,5.4789143,8
Q9P4W9,284812,S. pombe,8.857797,12.911832,2
Q9UT86,284812,S. pombe,11.328485,9.861165,14
Q09181,284812,S. pombe,14.684919,9.286013,3
O14318,284812,S. pombe,9.905198,7.489945,13
P0CU07,284812,S. pombe,6.1424723,8.890169,10
O14200,284812,S. pombe,9.194884,9.542864,14
O14217,284812,S. pombe,10.889882,10.821621,6
Q09732,284812,S. pombe,9.987895,10.90534,14
Q10255,284812,S. pombe,11.251722,3.4749815,16
O42841,284812,S. pombe,6.7182617,5.3733907,14
Q9P7R6,284812,S. pombe,7.0615783,9.357499,7
O14164,284812,S. pombe,10.777168,10.351213,15
O94330,284812,S. pombe,10.047117,11.000345,14
Q09142,284812,S. pombe,10.3767805,10.813376,14
Q9P6L8,284812,S. pombe,8.440652,9.48889,7
P50519,284812,S. pombe,8.567335,8.132845,9
Q09737,284812,S. pombe,10.06229,14.696812,3
Q09885,284812,S. pombe,8.791933,13.509809,2
O74796,284812,S. pombe,9.761608,10.831291,14
P47943,284812,S. pombe,14.766781,9.276074,3
Q9UT62,284812,S. pombe,6.178794,8.893432,10
P28706,284812,S. pombe,10.391175,9.39574,15
Q10329,284812,S. pombe,5.9313593,17.241354,2
O74312,284812,S. pombe,11.007717,3.381967,16
Q09705,284812,S. pombe,8.797421,10.397328,14
O14183,284812,S. pombe,6.386858,8.952554,10
O13854,284812,S. pombe,6.494865,6.2678876,9
Q09879,284812,S. pombe,10.997134,12.194389,2
P56287,284812,S. pombe,11.504525,11.766946,3
Q9UUF1,284812,S. pombe,10.0093565,14.696358,3
Q9UTN9,284812,S. pombe,9.312822,13.384878,2
Q9P3W1,284812,S. pombe,10.385946,9.469923,15
Q9P7Y2,284812,S. pombe,9.101821,10.773435,14
P78812,284812,S. pombe,9.776643,14.102849,3
O14208,284812,S. pombe,7.940566,9.474489,7
P28758,284812,S. pombe,11.079744,15.453366,3
Q9US10,284812,S. pombe,10.11845,11.620098,2
Q9UTG3,284812,S. pombe,9.295531,7.7952027,13
Q9UTQ5,284812,S. pombe,9.635045,9.774084,15
Q9UTG2,284812,S. pombe,10.8295145,11.947694,2
Q9Y7P8,284812,S. pombe,6.0302196,8.828362,10
O14175,284812,S. pombe,8.126506,8.833639,7
O94653,284812,S. pombe,9.272567,9.602408,14
Q9UT67,284812,S. pombe,6.7438955,5.247315,8
O13769,284812,S. pombe,10.364573,9.849705,14
O14268,284812,S. pombe,8.473742,9.532994,7
Q9Y807,284812,S. pombe,9.440586,7.8254685,13
O74440,284812,S. pombe,10.637526,11.765108,2
O74423,284812,S. pombe,11.18798,7.82333,9
Q92350,284812,S. pombe,9.783947,10.750112,14
O14324,284812,S. pombe,14.437167,7.6186213,2
O74482,284812,S. pombe,9.902989,13.722653,2
O74941,284812,S. pombe,10.494325,12.268227,2
O42914,284812,S. pombe,10.583388,7.9546547,9
O13724,284812,S. pombe,9.461657,10.601442,14
O14388,284812,S. pombe,8.921097,11.951617,3
O13820,284812,S. pombe,15.1553135,14.227994,2
O13931,284812,S. pombe,8.191709,10.638483,16
O94586,284812,S. pombe,9.531699,14.532324,3
O74832,284812,S. pombe,10.173018,11.205765,14
Q9URY2,284812,S. pombe,10.35843,8.480675,13
Q9C0Y7,284812,S. pombe,6.7596574,6.384074,7
Q92344,284812,S. pombe,6.444092,6.184885,13
O59760,284812,S. pombe,9.756106,14.290108,3
O14328,284812,S. pombe,12.845441,9.401755,6
Q8TFG0,284812,S. pombe,11.4166765,2.3970888,16
O42978,284812,S. pombe,10.477493,11.997918,2
P36594,284812,S. pombe,12.913719,9.475439,6
Q09860,284812,S. pombe,9.622019,11.822635,2
O13856,284812,S. pombe,13.756028,11.449963,6
Q10411,284812,S. pombe,11.185759,12.447696,3
Q10212,284812,S. pombe,10.249175,13.409396,3
Q9P6S3,284812,S. pombe,10.013385,7.470394,13
Q10065,284812,S. pombe,10.84468,3.7414362,16
Q9Y7Y5,284812,S. pombe,7.7899194,9.492002,7
Q10209,284812,S. pombe,9.290659,9.67393,15
